247.2687,233.1969,29.00516,-274.9721,-229.5683,-108.595,292.6388,336.5,343.2429,220.1998,200.1702,50.17356,-246.4045,-158.7457,-106.5083,155.7048,416.7488,238.5536,133.8836,0,2.116736,0,0,133.8836,30.16349,133.8836,120.1248,-181.3845,-169.6961,100.3491,314.3588,381.9627,224.177,1.883428,-126.1059,-202.2359,-224.5138,-85.02536,88.4737,408.8557,432.2458,138.2293,-107.4244,-210.5542,-214.122,9.150393,-113.3873,164.515,226.8521,299.6447,64.03642,45.68389,-44.06935,-135.1297,133.8836,0,40.21799,133.8836,120.1248,133.8836,16.93389,0,0,43.80046,143.0072,123.1272,-24.53927,75.67599,112.6977,164.8552,110.2163,177.6305
224.5138,270.2398,78.21928,-171.252,-163.9495,3.062872,269.8839,312.6867,287.1494,220.1998,200.1702,73.45766,-267.0427,-174.092,-106.5083,290.1175,343.1923,238.5536,16.93389,37.04288,0,63.50209,0,71.96903,65.08964,134.4128,0,-186.6764,-169.6961,45.84317,357.7519,382.4919,127.3363,2.412612,-259.9895,-67.8232,-224.5138,-196.6832,189.5479,374.4587,432.775,243.0077,-24.34247,-312.6867,-171.2581,-124.7332,-113.3873,111.0674,184.5173,268.4229,60.33213,-63.32802,-39.30669,-135.1297,0,129.6501,0,87.31537,0,134.4128,0,123.8291,0,151.2248,39.81633,107.2517,-40.94398,67.73823,113.2269,165.9135,136.1463,180.2764
358.3973,204.0918,78.21928,-141.0885,-164.4786,-108.595,271.4714,446.0411,243.2271,220.1998,311.2989,79.80786,-269.6886,-292.6293,26.84604,235.6116,440.0329,372.4371,133.8836,133.8836,0,13.75879,133.8836,133.3544,133.3544,0,133.8836,-186.6764,-36.34172,134.7461,363.0437,381.9627,223.6478,-45.74314,-171.0866,-68.35238,-224.5138,-69.67902,189.0187,408.3265,432.2458,242.4785,-158.7552,-179.3324,-243.2271,8.621208,19.96707,164.515,152.7663,165.7612,60.33213,0.7032486,-173.7194,-1.775356,133.3544,81.49435,106.8952,0,88.90292,0,133.8836,114.3038,133.8836,43.80046,173.6999,49.57066,6.153402,-58.20758,112.1686,164.326,107.5704,181.3348
224.5138,204.0918,-55.13511,-192.9486,-163.9495,-36.62593,292.6388,312.6867,243.2271,220.1998,334.0538,17.36415,-214.6534,-264.5825,-0.671531,155.7048,306.6786,254.4291,60.85617,0,0,125.4166,0,21.16736,0,0,0,-172.3884,-169.6961,45.84317,228.631,351.7992,110.9316,-39.92211,-259.9895,-202.2359,-224.5138,-100.3717,55.13511,331.0656,433.3041,108.595,-62.44372,-188.3285,-233.1726,9.150393,-113.3873,152.8729,152.7663,264.1894,60.33213,-88.19967,-120.801,-135.1297,0,71.96903,103.1909,41.27636,0,0,79.37761,0,0,131.645,173.6999,92.96375,63.83447,-58.20758,82.00507,165.3844,109.1579,181.864
292.7785,204.0918,78.74846,-253.2756,-298.3622,24.75942,215.9071,446.0411,300.379,236.6045,200.1702,3.60536,-269.6886,-292.6293,-56.76504,277.9463,440.5621,315.2852,133.8836,0,133.8836,116.4205,133.3544,133.8836,84.14027,0,133.3544,-186.6764,-34.75417,176.5516,304.8334,381.4335,90.29341,-83.31521,-137.2188,-175.2476,-224.5138,-204.0918,189.0187,299.8438,428.5415,225.5446,-25.40084,-197.8538,-243.2271,8.621208,19.96707,30.63142,152.7663,165.7612,117.484,45.15471,-62.06161,-1.246172,133.3544,37.57207,119.5956,0,115.3621,0,0,133.3544,125.4166,177.684,173.1707,-10.75633,-53.64439,-1.055702,112.1686,164.326,61.00216,47.45125
224.5138,336.3878,-55.13511,-274.9721,-231.1558,-108.595,264.592,312.6867,243.2271,330.7993,259.968,-54.0757,-269.6886,-292.6293,-106.5083,155.7048,347.9549,360.2659,86.78619,0,0,0,0,3.175104,8.996129,134.4128,0,-68.13916,-78.14726,45.84317,264.0863,248.0791,90.29341,-117.183,-259.9895,-137.1463,-128.2023,-199.8583,55.13511,274.9721,298.3622,108.595,-158.7552,-296.8112,-115.1646,-63.87701,-113.3873,30.63142,152.7663,165.7612,60.33213,-88.19967,-173.7194,-118.1958,15.34634,11.64205,104.2493,131.2376,0,125.4166,109.0119,0,20.63818,43.80046,174.2291,103.0182,80.76836,-58.20758,-21.18583,36.26345,92.22401,72.85209
359.4557,204.0918,79.80682,-274.9721,-163.4203,-108.595,158.7552,312.6867,243.2271,220.1998,335.1122,46.99845,-269.6886,-224.8937,-5.434187,155.7048,306.6786,373.4955,134.9419,0,0,0,33.86778,134.9419,0,0,101.0742,-186.6764,-169.6961,146.9173,363.5729,281.9469,225.2354,-132.0001,-226.1217,-202.2359,-224.5138,-103.0176,190.077,409.914,298.3622,243.5369,-158.7552,-312.6867,-243.2271,-124.7332,-113.3873,98.36698,152.7663,165.7612,60.33213,-88.19967,-72.64529,-34.05558,134.9419,0,0,0,134.9419,0,134.9419,134.9419,33.86778,43.80046,107.5519,-10.75633,-19.77662,76.73435,113.7561,64.83939,61.00216,148.5254
300.1871,227.9051,2.545954,-144.7928,-283.0159,-51.97227,293.168,439.6909,368.1145,220.1998,200.1702,-53.01733,-241.1127,-244.4735,-106.5083,290.1175,441.0913,238.5536,57.68106,39.6888,134.9419,4.762657,62.9729,132.8252,130.1793,134.4128,134.4128,-186.6764,-169.6961,180.2559,363.0437,327.4567,108.8149,0.2958754,-256.8144,-77.34851,-224.5138,-85.02536,55.13511,274.9721,432.775,243.0077,-156.6385,-297.3404,-199.834,-107.2701,-113.3873,134.3515,284.004,300.1739,152.4102,-88.19967,-171.6027,-135.1297,134.4128,134.4128,0,134.4128,104.7784,131.2376,0,3.175104,0,93.54377,39.81633,118.8938,-38.82724,-11.63938,99.99732,165.3844,107.5704,47.45125
224.5138,260.1853,-55.13511,-274.9721,-274.0197,-108.595,260.8877,384.1266,342.7137,221.7874,334.5829,-54.0757,-244.2878,-160.3333,10.97052,155.7048,365.9472,296.7638,0,0,0,0,0,0,0,133.3544,134.9419,-84.54386,-169.6961,45.84317,228.631,248.0791,90.29341,0.2958754,-259.9895,-202.2359,-224.5138,-123.6558,55.13511,274.9721,357.1016,108.595,-158.7552,-178.274,-182.3709,-62.28946,-113.3873,110.009,226.3229,300.1739,60.33213,-88.19967,-96.98775,-135.1297,127.0042,0,93.66558,134.4128,0,133.8836,123.2999,0,10.58368,43.80046,50.9292,123.6564,80.76836,76.20517,-21.18583,30.97161,193.2982,120.4787
358.9265,204.0918,13.65882,-274.9721,-163.9495,-108.595,158.7552,447.0995,377.6399,342.9705,334.5829,-41.90447,-181.844,-158.2165,27.90441,174.7554,345.309,372.9663,111.1287,0,11.11287,0,134.4128,134.4128,15.87552,0,134.4128,-186.6764,-35.28336,180.2559,240.8022,248.0791,224.7062,-132.0001,-219.7715,-202.2359,-221.8679,-80.79189,64.66042,384.5132,298.3622,198.0271,-152.9342,-312.6867,-237.9353,6.504472,21.02544,128.0013,287.1791,300.1739,194.7449,-88.19967,-86.93326,-0.7169882,121.7123,0,122.7707,0,111.1287,0,134.4128,134.4128,134.4128,43.80046,174.2291,22.05309,48.48812,76.20517,-21.18583,30.97161,61.00216,178.6889
290.1326,297.2281,-21.79651,-185.0108,-298.3622,25.2886,292.6388,392.0643,377.1107,354.0834,202.2869,-49.84223,-259.1049,-185.7341,-50.41483,289.5883,441.0913,313.6977,133.8836,0,133.8836,67.73556,133.8836,121.1832,134.4128,1.058368,133.8836,-52.79282,-35.81254,171.2598,337.1137,372.9666,90.29341,1.883428,-244.114,-68.35238,-166.8327,-204.0918,74.18573,274.9721,432.2458,114.9452,-24.87165,-178.8032,-243.2271,9.150393,20.49625,30.63142,286.6499,176.3448,194.2157,-5.117776,-39.83588,-22.94272,134.9419,133.8836,133.8836,133.8836,47.09738,112.7162,14.81715,0,133.8836,177.684,173.6999,-10.75633,-53.64439,75.67599,91.53038,164.8552,194.8857,47.45125
334.5841,317.3372,70.8107,-274.9721,-268.1987,-33.98001,293.168,312.6867,243.2271,220.1998,215.5165,31.65211,-264.3968,-214.31,-106.5083,290.1175,308.7953,252.3123,14.28797,12.70042,2.116736,0,134.4128,115.8913,47.09738,13.75879,0,-128.9953,-169.6961,89.76544,346.639,358.1494,90.29341,-54.21008,-259.9895,-68.35238,-166.8327,-123.1266,169.968,276.0305,432.775,235.0699,-29.10512,-255.0057,-116.7521,-108.8577,-70.52341,30.63142,286.6499,225.559,95.78746,-55.91945,-130.8555,-47.81437,0,29.63431,0,85.19863,0,3.175104,132.296,35.45533,0,172.9214,39.81633,12.52777,80.76836,-58.20758,-19.06909,119.3453,184.302,47.45125
224.5138,204.0918,56.52273,-274.9721,-164.4786,22.1135,292.1096,312.6867,243.2271,220.1998,200.1702,11.01394,-269.6886,-292.6293,-106.5083,289.0592,322.0249,238.5536,0,0,11.11287,98.95742,0,0,112.7162,7.408576,0,-186.6764,-169.6961,45.84317,228.631,381.4335,194.0135,-54.21008,-126.6351,-90.04893,-224.5138,-204.0918,188.4895,408.3265,399.4364,108.595,-122.2415,-312.6867,-243.2271,-124.7332,-113.3873,67.67431,152.7663,165.7612,60.33213,18.16632,-173.7194,-135.1297,0,33.3386,0,133.3544,38.63044,49.7433,0,122.7707,0,177.1548,39.81633,-10.75633,-53.64439,-58.20758,105.2892,164.8552,61.00216,179.7473
349.9304,337.9753,-42.96387,-274.9721,-163.9495,-108.595,158.7552,351.3172,335.3051,220.1998,321.8825,-6.449137,-166.4977,-224.8937,16.26236,155.7048,306.6786,372.9663,51.86004,0,0,0,105.8368,131.7668,0,124.3583,0,-83.4855,-60.15501,179.7267,362.5145,248.0791,223.1186,-102.895,-197.0166,-202.2359,-121.3229,-167.5781,55.13511,409.3849,305.2416,218.1361,-158.7552,-199.9705,-108.8144,-68.63966,-50.9436,30.63142,287.1791,300.1739,195.2741,-88.19967,-173.7194,-1.246172,0,0,6.350209,0,105.8368,92.07803,133.8836,0,130.7085,43.80046,39.81633,108.8393,80.23917,-58.20758,-21.18583,30.97161,194.8857,119.4203
358.3973,219.9673,-42.43469,-141.0885,-298.3622,-101.7156,158.7552,446.5703,295.6163,354.0834,334.0538,23.71435,-269.6886,-292.6293,27.37522,155.7048,436.8578,372.4371,133.8836,124.3583,50.80167,96.84068,83.61108,133.8836,98.42823,0,133.8836,-84.54386,-110.4275,179.7267,327.5883,248.0791,222.0602,-132.0001,-126.1059,-162.5471,-102.8014,-70.20821,55.13511,382.3965,298.3622,242.4785,-158.7552,-262.9434,-141.0946,9.150393,-96.45342,156.048,152.7663,165.7612,73.56173,45.68389,-173.7194,-1.246172,133.8836,123.2999,133.8836,0,133.8836,0,133.8836,114.3038,59.26861,43.80046,173.6999,62.80026,77.59325,-21.1647,-21.18583,30.97161,61.00216,139.5293
358.9265,240.6055,79.27764,-274.9721,-183.5293,-91.66107,158.7552,382.539,377.6399,354.6125,334.5829,80.33704,-238.4667,-158.2165,27.90441,281.1214,441.0913,372.9663,134.4128,0,134.9419,0,134.4128,134.4128,134.4128,0,134.4128,-52.26363,-35.28336,180.2559,308.0085,280.8885,218.356,-132.0001,-125.5768,-72.05666,-90.10103,-96.66741,189.5479,409.3849,298.3622,243.0077,-58.21025,-198.383,-150.6199,9.679577,21.02544,43.33184,270.7744,300.1739,92.08318,46.21308,-43.01098,-0.7169882,134.4128,34.39697,134.4128,0,134.4128,0,134.4128,134.4128,134.4128,80.84335,162.0578,2.473275,61.18855,76.20517,73.00893,39.43855,97.51585,65.44351
224.5138,337.9753,-55.13511,-274.9721,-165.537,-108.595,158.7552,445.5119,243.2271,353.025,334.5829,80.33704,-269.6886,-292.6293,27.37522,155.7048,351.13,283.005,44.98064,0,0,0,0,0,43.92228,133.8836,103.7201,-52.79282,-169.6961,45.84317,273.6116,248.0791,150.6204,-101.8366,-245.1724,-202.2359,-90.10103,-159.6403,55.13511,378.6922,298.3622,108.595,-158.7552,-267.7061,-110.4019,-64.40619,-113.3873,103.6588,152.7663,165.7612,60.33213,-43.74821,-173.7194,-135.1297,43.92228,0,104.2493,133.8836,0,134.4128,43.92228,0,43.92228,43.80046,144.0656,123.6564,80.23917,-28.57327,-21.18583,30.97161,179.5394,181.3348
331.409,300.4033,79.80682,-274.9721,-164.4786,-108.595,286.8177,440.2201,377.6399,220.1998,334.0538,70.28255,-135.2758,-180.4422,27.37522,155.7048,338.4296,368.2036,48.15575,70.38148,0,0,0,94.19476,4.233472,134.4128,133.8836,-186.6764,-146.9412,54.31011,362.5145,381.9627,224.177,-94.95725,-237.7638,-202.2359,-217.6344,-70.20821,189.5479,404.6222,317.4128,242.4785,-158.7552,-312.6867,-108.2852,-123.1456,-113.3873,164.515,286.6499,284.8276,191.0406,-88.19967,-125.5637,-89.09072,110.5995,0,0,133.8836,38.10125,120.1248,134.4128,134.4128,90.49047,43.80046,39.81633,123.1272,80.76836,52.39189,112.6977,139.4543,61.00216,181.3348
224.5138,221.0257,79.27764,-159.0808,-164.4786,23.17187,292.6388,312.6867,243.2271,220.1998,200.1702,79.80786,-269.6886,-292.6293,-106.5083,271.0669,306.6786,238.5536,0,62.9729,14.28797,133.8836,0,49.7433,64.56046,68.79393,0,-186.6764,-169.6961,45.84317,235.5103,382.4919,195.0719,1.883428,-126.1059,-68.35238,-224.5138,-204.0918,189.0187,408.8557,432.2458,213.9026,-151.8758,-299.9863,-243.2271,-124.7332,-113.3873,83.54983,152.7663,165.7612,60.33213,45.68389,-173.7194,-135.1297,0,133.8836,0,133.8836,54.50596,115.3621,0,134.4128,0,120.003,39.81633,4.590012,-53.64439,-58.20758,93.64711,162.7384,139.8506,181.3348
337.7592,332.1543,-40.31796,-255.9215,-297.833,-23.92551,293.168,447.0995,243.2271,354.6125,294.8942,69.22418,-269.6886,-292.6293,-101.7457,182.164,368.5931,245.9621,44.98064,43.92228,0,134.4128,6.879393,134.4128,0,25.40084,134.9419,-52.26363,-169.6961,107.7577,249.2691,248.0791,224.7062,2.412612,-162.0905,-202.2359,-90.10103,-69.67902,55.13511,390.8634,375.6231,243.0077,-37.57207,-178.274,-108.8144,9.679577,-113.3873,158.694,152.7663,165.7612,68.79907,9.699377,-165.7817,-99.67441,134.4128,11.11287,134.4128,111.6578,97.89905,87.84455,120.654,52.9184,0,178.2132,62.04206,98.78477,80.76836,-58.20758,-21.18583,70.66041,195.4149,90.31516
345.6969,230.551,79.27764,-230.5206,-298.3622,-108.595,287.347,312.6867,243.2271,220.1998,226.6294,29.53538,-205.6573,-246.0611,-106.5083,155.7048,306.6786,265.0128,0,134.4128,131.2376,2.64592,115.8913,20.10899,0,116.9497,0,-186.6764,-168.1086,178.1392,232.8644,382.4919,90.29341,-105.5409,-188.5497,-202.2359,-224.5138,-143.7648,141.9213,274.9721,352.8682,204.3773,-158.7552,-312.6867,-140.5654,-124.7332,-77.93198,30.63142,158.0582,281.6525,60.33213,43.03797,-173.7194,-45.16845,0,0,0,127.0042,104.7784,108.4827,134.4128,96.84068,0,43.80046,39.81633,52.74576,80.76836,-58.20758,90.47201,163.2676,61.00216,47.45125
358.3973,326.3333,78.21928,-274.9721,-298.3622,-108.595,158.7552,339.6751,243.2271,220.1998,225.0419,-54.0757,-269.6886,-284.1623,-106.5083,155.7048,383.9394,238.5536,0,0,0,0,125.4166,0,0,102.1325,125.9458,-186.6764,-169.6961,72.30237,228.631,342.2739,90.29341,-12.40454,-259.9895,-202.2359,-184.825,-77.0876,157.2676,274.9721,417.4286,108.595,-25.40084,-268.2353,-133.1568,-124.7332,-18.13418,63.97002,152.7663,174.2281,60.33213,-88.19967,-40.36506,-105.4954,133.8836,0,0,0,0,119.0664,62.44372,133.3544,0,145.4038,39.81633,42.69127,66.48038,75.67599,-21.18583,30.97161,90.63646,47.45125
268.9652,204.0918,78.74846,-274.9721,-298.3622,-108.595,163.5179,356.0798,243.2271,321.274,200.1702,68.16582,-269.6886,-292.6293,-106.5083,155.7048,350.0716,238.5536,39.6888,0.529184,71.43985,0,133.8836,105.3076,100.0158,0,43.39309,-121.5867,-73.38461,179.7267,361.4561,381.9627,196.6594,-132.0001,-126.1059,-200.6484,-224.5138,-204.0918,158.326,381.3381,381.9733,238.2451,-158.7552,-178.8032,-243.2271,-98.80315,20.49625,30.63142,152.7663,165.7612,60.33213,45.68389,-173.7194,-90.67828,43.39309,0,124.3583,0,133.8836,0,0,22.22573,15.34634,43.80046,39.81633,-10.75633,-53.64439,-58.20758,112.6977,133.1041,70.52747,47.45125
358.3973,337.9753,78.74846,-151.143,-298.3622,-108.595,292.6388,446.5703,374.9939,220.1998,232.4504,-54.0757,-135.805,-221.7186,-106.5083,214.4442,440.5621,258.6626,0,133.8836,133.8836,35.98452,133.8836,8.466945,133.8836,133.8836,133.8836,-177.1511,-169.6961,179.7267,257.7361,381.9627,138.9783,1.883428,-221.8883,-87.40301,-192.2336,-70.20821,189.0187,274.9721,432.2458,202.7897,-158.7552,-312.6867,-109.3435,-124.7332,-77.40279,122.7094,286.6499,299.6447,194.2157,-88.19967,-173.7194,-61.57315,133.8836,49.7433,0,120.654,108.4827,133.8836,121.1832,133.8836,0,43.80046,39.81633,123.1272,80.23917,7.411243,112.6977,164.8552,171.6016,47.45125
224.5138,204.0918,-27.61754,-274.9721,-298.3622,-108.595,171.4556,431.7531,243.2271,336.0911,304.9486,-54.0757,-269.6886,-292.6293,7.26623,155.7048,306.6786,369.7912,0,0,0,0,9.525313,0,0,0,39.6888,-84.01468,-35.28336,45.84317,228.631,382.4919,90.29341,-132.0001,-259.9895,-202.2359,-135.0817,-204.0918,189.5479,274.9721,391.4986,108.595,-102.6617,-179.3324,-243.2271,-124.7332,-4.375398,30.63142,152.7663,165.7612,60.33213,-88.19967,-47.24445,-75.86112,0,0,54.50596,0,0,0,5.821024,71.43985,88.90292,43.80046,39.81633,-10.75633,-53.64439,-26.98572,113.2269,149.5088,61.00216,47.45125
224.5138,214.6754,-55.13511,-274.9721,-260.261,-108.595,222.7865,312.6867,243.2271,220.1998,200.1702,-54.0757,-269.6886,-292.6293,-106.5083,155.7048,306.6786,238.5536,133.8836,0,0,0,0,117.4789,0,1.587552,0,-175.5635,-169.6961,45.84317,318.5922,248.0791,90.29341,-0.2333086,-259.9895,-202.2359,-224.5138,-204.0918,55.13511,274.9721,345.9888,111.2409,-158.7552,-201.0289,-243.2271,4.91692,-113.3873,30.63142,152.7663,165.7612,60.33213,-88.19967,-173.7194,-135.1297,0,0,23.81328,133.8836,0,78.31924,0,0,0,43.80046,76.33003,-10.75633,-53.64439,-58.20758,-21.18583,30.97161,172.1308,50.09718
357.8682,204.0918,78.74846,-141.6177,-165.0078,19.99676,292.1096,446.0411,376.5815,220.1998,333.5246,79.27868,-269.6886,-263.5241,26.84604,289.0592,440.0329,371.9079,38.63044,133.3544,17.46307,118.5372,133.3544,133.3544,133.3544,0,133.3544,-186.6764,-36.34172,179.1975,332.351,381.9627,223.6478,1.354244,-126.6351,-68.88156,-224.5138,-70.73739,188.4895,408.3265,431.7166,241.9493,-79.37761,-300.5155,-238.9936,-104.6242,-20.25092,163.9858,236.9066,165.7612,193.6865,45.15471,-69.47018,-1.246172,133.8836,133.3544,0,130.1793,133.3544,46.03901,133.8836,133.8836,133.3544,122.6489,39.81633,94.02212,55.36752,53.45026,112.6977,164.326,106.512,180.8056
224.5138,206.7377,78.74846,-150.6138,-165.0078,24.75942,292.1096,312.6867,243.2271,220.1998,200.1702,79.27868,-269.6886,-292.6293,-106.5083,266.3043,306.6786,238.5536,0,40.74717,6.879393,133.3544,0,13.2296,52.9184,33.86778,0,-186.6764,-169.6961,45.84317,228.631,381.9627,219.9435,1.354244,-126.6351,-68.88156,-224.5138,-204.0918,171.5556,408.3265,431.7166,172.097,-158.7552,-300.5155,-243.2271,-124.7332,-113.3873,67.67431,152.7663,165.7612,60.33213,45.15471,-173.7194,-135.1297,0,133.3544,0,133.3544,67.20638,128.5917,0,133.8836,0,116.8279,39.81633,-10.75633,-53.64439,-58.20758,28.02829,138.9252,154.6677,180.8056
335.6424,337.4462,78.21928,-141.6177,-269.7863,24.75942,292.6388,391.006,376.5815,227.6084,333.5246,-27.6165,-136.3342,-167.7418,26.84604,289.0592,440.5621,371.9079,54.50596,133.3544,133.3544,67.20638,133.8836,133.3544,133.8836,105.8368,87.84455,-85.60223,-35.81254,179.1975,361.9853,381.9627,224.177,2.941796,-126.6351,-68.88156,-91.1594,-194.5665,184.7852,404.6222,432.2458,241.9493,-25.40084,-237.0134,-109.8727,-39.00536,19.96707,30.63142,286.1207,243.022,193.6865,-1.413488,-39.83588,-1.246172,110.5995,133.3544,0,133.3544,133.3544,133.8836,114.3038,111.6578,133.3544,177.1548,47.22491,24.69901,71.77222,75.1468,112.1686,164.326,194.8857,65.97269
